fold,epoch,class,accuracy,precision,recall,f1-score,overall_accuracy
1,14,0,0.9965156794425087,0.9629629629629629,0.9965156794425087,0.9794520547945206,0.795221843003413
1,14,1,0.4666666666666667,0.7567567567567568,0.4666666666666667,0.5773195876288659,0.795221843003413
1,14,2,0.7098765432098766,0.71875,0.7098765432098766,0.7142857142857143,0.795221843003413
1,14,3,0.5666666666666667,0.29310344827586204,0.5666666666666667,0.38636363636363635,0.795221843003413
1,14,4,0.425531914893617,0.5882352941176471,0.425531914893617,0.49382716049382713,0.795221843003413
1,15,0,1.0,0.9379084967320261,1.0,0.9679595278246206,0.7849829351535836
1,15,1,0.38333333333333336,0.7419354838709677,0.38333333333333336,0.5054945054945055,0.7849829351535836
1,15,2,0.6851851851851852,0.7302631578947368,0.6851851851851852,0.7070063694267515,0.7849829351535836
1,15,3,0.6,0.29508196721311475,0.6,0.3956043956043956,0.7849829351535836
1,15,4,0.44680851063829785,0.5833333333333334,0.44680851063829785,0.5060240963855421,0.7849829351535836
1,16,0,0.9965156794425087,0.934640522875817,0.9965156794425087,0.9645868465430016,0.7815699658703071
1,16,1,0.4,0.6486486486486487,0.4,0.4948453608247423,0.7815699658703071
1,16,2,0.6481481481481481,0.7342657342657343,0.6481481481481481,0.6885245901639344,0.7815699658703071
1,16,3,0.6333333333333333,0.3114754098360656,0.6333333333333333,0.4175824175824176,0.7815699658703071
1,16,4,0.5106382978723404,0.6153846153846154,0.5106382978723404,0.5581395348837209,0.7815699658703071
1,17,0,1.0,0.9728813559322034,1.0,0.9862542955326461,0.779863481228669
1,17,1,0.4166666666666667,0.8064516129032258,0.4166666666666667,0.5494505494505495,0.779863481228669
1,17,2,0.6728395061728395,0.7124183006535948,0.6728395061728395,0.692063492063492,0.779863481228669
1,17,3,0.6666666666666666,0.25316455696202533,0.6666666666666666,0.3669724770642202,0.779863481228669
1,17,4,0.3404255319148936,0.5714285714285714,0.3404255319148936,0.4266666666666667,0.779863481228669
1,18,0,0.9965156794425087,0.9565217391304348,0.9965156794425087,0.9761092150170648,0.7969283276450512
1,18,1,0.4166666666666667,0.7352941176470589,0.4166666666666667,0.5319148936170213,0.7969283276450512
1,18,2,0.7098765432098766,0.732484076433121,0.7098765432098766,0.7210031347962382,0.7969283276450512
1,18,3,0.5333333333333333,0.32653061224489793,0.5333333333333333,0.4050632911392405,0.7969283276450512
1,18,4,0.5319148936170213,0.5319148936170213,0.5319148936170213,0.5319148936170213,0.7969283276450512
1,19,0,1.0,0.9534883720930233,1.0,0.9761904761904762,0.795221843003413
1,19,1,0.36666666666666664,0.7333333333333333,0.36666666666666664,0.4888888888888889,0.795221843003413
1,19,2,0.7160493827160493,0.7204968944099379,0.7160493827160493,0.718266253869969,0.795221843003413
1,19,3,0.6333333333333333,0.3392857142857143,0.6333333333333333,0.4418604651162791,0.795221843003413
1,19,4,0.46808510638297873,0.5789473684210527,0.46808510638297873,0.5176470588235295,0.795221843003413
1,20,0,0.9965156794425087,0.9662162162162162,0.9965156794425087,0.9811320754716981,0.8088737201365188
1,20,1,0.45,0.6923076923076923,0.45,0.5454545454545454,0.8088737201365188
1,20,2,0.7407407407407407,0.7228915662650602,0.7407407407407407,0.7317073170731707,0.8088737201365188
1,20,3,0.6,0.35294117647058826,0.6,0.4444444444444444,0.8088737201365188
1,20,4,0.48936170212765956,0.6764705882352942,0.48936170212765956,0.5679012345679012,0.8088737201365188
1,21,0,0.9965156794425087,0.9727891156462585,0.9965156794425087,0.9845094664371773,0.8191126279863481
1,21,1,0.43333333333333335,0.7428571428571429,0.43333333333333335,0.5473684210526316,0.8191126279863481
1,21,2,0.7962962962962963,0.712707182320442,0.7962962962962963,0.7521865889212828,0.8191126279863481
1,21,3,0.6,0.3829787234042553,0.6,0.4675324675324675,0.8191126279863481
1,21,4,0.44680851063829785,0.7241379310344828,0.44680851063829785,0.5526315789473685,0.8191126279863481
1,22,0,1.0,0.9534883720930233,1.0,0.9761904761904762,0.8003412969283277
1,22,1,0.35,0.75,0.35,0.4772727272727273,0.8003412969283277
1,22,2,0.7345679012345679,0.7083333333333334,0.7345679012345679,0.7212121212121212,0.8003412969283277
1,22,3,0.6,0.34615384615384615,0.6,0.43902439024390244,0.8003412969283277
1,22,4,0.5106382978723404,0.6486486486486487,0.5106382978723404,0.5714285714285714,0.8003412969283277
1,23,0,0.9965156794425087,0.9761092150170648,0.9965156794425087,0.9862068965517241,0.8054607508532423
1,23,1,0.43333333333333335,0.7647058823529411,0.43333333333333335,0.5531914893617021,0.8054607508532423
1,23,2,0.7345679012345679,0.7041420118343196,0.7345679012345679,0.7190332326283988,0.8054607508532423
1,23,3,0.5,0.3488372093023256,0.5,0.410958904109589,0.8054607508532423
1,23,4,0.5531914893617021,0.5531914893617021,0.5531914893617021,0.5531914893617021,0.8054607508532423
1,24,0,0.9930313588850174,0.9726962457337884,0.9930313588850174,0.9827586206896551,0.8088737201365188
1,24,1,0.43333333333333335,0.7027027027027027,0.43333333333333335,0.5360824742268041,0.8088737201365188
1,24,2,0.7530864197530864,0.7218934911242604,0.7530864197530864,0.7371601208459214,0.8088737201365188
1,24,3,0.5666666666666667,0.3469387755102041,0.5666666666666667,0.43037974683544306,0.8088737201365188
1,24,4,0.5106382978723404,0.631578947368421,0.5106382978723404,0.5647058823529412,0.8088737201365188
1,25,0,1.0,0.9534883720930233,1.0,0.9761904761904762,0.8088737201365188
1,25,1,0.35,0.84,0.35,0.49411764705882355,0.8088737201365188
1,25,2,0.7592592592592593,0.7321428571428571,0.7592592592592593,0.7454545454545455,0.8088737201365188
1,25,3,0.6333333333333333,0.35185185185185186,0.6333333333333333,0.4523809523809524,0.8088737201365188
1,25,4,0.5106382978723404,0.631578947368421,0.5106382978723404,0.5647058823529412,0.8088737201365188
1,26,0,1.0,0.959866220735786,1.0,0.9795221843003413,0.8191126279863481
1,26,1,0.4,0.75,0.4,0.5217391304347826,0.8191126279863481
1,26,2,0.7777777777777778,0.7241379310344828,0.7777777777777778,0.75,0.8191126279863481
1,26,3,0.6,0.4,0.6,0.48,0.8191126279863481
1,26,4,0.5319148936170213,0.6944444444444444,0.5319148936170213,0.6024096385542169,0.8191126279863481
1,27,0,0.9965156794425087,0.9727891156462585,0.9965156794425087,0.9845094664371773,0.8088737201365188
1,27,1,0.4166666666666667,0.8064516129032258,0.4166666666666667,0.5494505494505495,0.8088737201365188
1,27,2,0.7407407407407407,0.7142857142857143,0.7407407407407407,0.7272727272727273,0.8088737201365188
1,27,3,0.4666666666666667,0.35,0.4666666666666667,0.4,0.8088737201365188
1,27,4,0.6170212765957447,0.5471698113207547,0.6170212765957447,0.58,0.8088737201365188
1,28,0,1.0,0.959866220735786,1.0,0.9795221843003413,0.8088737201365188
1,28,1,0.4,0.8,0.4,0.5333333333333333,0.8088737201365188
1,28,2,0.7839506172839507,0.7175141242937854,0.7839506172839507,0.7492625368731564,0.8088737201365188
1,28,3,0.6,0.34615384615384615,0.6,0.43902439024390244,0.8088737201365188
1,28,4,0.3829787234042553,0.6428571428571429,0.3829787234042553,0.48,0.8088737201365188
2,1,0,0.7202797202797203,0.7715355805243446,0.7202797202797203,0.7450271247739603,0.49658703071672355
2,1,1,0.2,0.1188118811881188,0.2,0.14906832298136646,0.49658703071672355
2,1,2,0.4074074074074074,0.4647887323943662,0.4074074074074074,0.4342105263157895,0.49658703071672355
2,1,3,0.0967741935483871,0.06818181818181818,0.0967741935483871,0.08,0.49658703071672355
2,1,4,0.0851063829787234,0.125,0.0851063829787234,0.10126582278481013,0.49658703071672355
2,2,0,0.9545454545454546,0.718421052631579,0.9545454545454546,0.8198198198198198,0.5955631399317406
2,2,1,0.15,0.15254237288135594,0.15,0.15126050420168066,0.5955631399317406
2,2,2,0.3271604938271605,0.6309523809523809,0.3271604938271605,0.43089430894308944,0.5955631399317406
2,2,3,0.25806451612903225,0.24242424242424243,0.25806451612903225,0.25,0.5955631399317406
2,2,4,0.1276595744680851,0.2,0.1276595744680851,0.15584415584415584,0.5955631399317406
2,3,0,0.9825174825174825,0.7553763440860215,0.9825174825174825,0.8541033434650456,0.6313993174061433
2,3,1,0.25,0.21428571428571427,0.25,0.23076923076923078,0.6313993174061433
2,3,2,0.30246913580246915,0.6712328767123288,0.30246913580246915,0.41702127659574467,0.6313993174061433
2,3,3,0.4838709677419355,0.3409090909090909,0.4838709677419355,0.4,0.6313993174061433
2,3,4,0.2127659574468085,0.37037037037037035,0.2127659574468085,0.2702702702702703,0.6313993174061433
2,4,0,0.9965034965034965,0.7960893854748603,0.9965034965034965,0.8850931677018633,0.6945392491467577
2,4,1,0.23333333333333334,0.35,0.23333333333333334,0.28,0.6945392491467577
2,4,2,0.47530864197530864,0.6814159292035398,0.47530864197530864,0.56,0.6945392491467577
2,4,3,0.5483870967741935,0.4146341463414634,0.5483870967741935,0.4722222222222222,0.6945392491467577
2,4,4,0.2978723404255319,0.4117647058823529,0.2978723404255319,0.345679012345679,0.6945392491467577
2,5,0,0.9965034965034965,0.8189655172413793,0.9965034965034965,0.8990536277602523,0.7201365187713311
2,5,1,0.25,0.45454545454545453,0.25,0.3225806451612903,0.7201365187713311
2,5,2,0.5370370370370371,0.6796875,0.5370370370370371,0.6,0.7201365187713311
2,5,3,0.7096774193548387,0.4489795918367347,0.7096774193548387,0.55,0.7201365187713311
2,5,4,0.2765957446808511,0.4642857142857143,0.2765957446808511,0.3466666666666667,0.7201365187713311
2,6,0,0.9965034965034965,0.8357771260997068,0.9965034965034965,0.9090909090909091,0.7406143344709898
2,6,1,0.16666666666666666,0.43478260869565216,0.16666666666666666,0.24096385542168675,0.7406143344709898
2,6,2,0.6234567901234568,0.7013888888888888,0.6234567901234568,0.6601307189542484,0.7406143344709898
2,6,3,0.7419354838709677,0.5111111111111111,0.7419354838709677,0.6052631578947368,0.7406143344709898
2,6,4,0.3191489361702128,0.45454545454545453,0.3191489361702128,0.375,0.7406143344709898
2,7,0,0.9965034965034965,0.8558558558558559,0.9965034965034965,0.9208400646203554,0.7576791808873721
2,7,1,0.2,0.4444444444444444,0.2,0.27586206896551724,0.7576791808873721
2,7,2,0.6604938271604939,0.7133333333333334,0.6604938271604939,0.6858974358974359,0.7576791808873721
2,7,3,0.8064516129032258,0.5434782608695652,0.8064516129032258,0.6493506493506493,0.7576791808873721
2,7,4,0.3191489361702128,0.5,0.3191489361702128,0.38961038961038963,0.7576791808873721
2,8,0,0.9965034965034965,0.8689024390243902,0.9965034965034965,0.9283387622149837,0.7508532423208191
2,8,1,0.18333333333333332,0.39285714285714285,0.18333333333333332,0.25,0.7508532423208191
2,8,2,0.6358024691358025,0.7103448275862069,0.6358024691358025,0.6710097719869706,0.7508532423208191
2,8,3,0.8387096774193549,0.5098039215686274,0.8387096774193549,0.6341463414634146,0.7508532423208191
2,8,4,0.3191489361702128,0.4411764705882353,0.3191489361702128,0.37037037037037035,0.7508532423208191
2,9,0,0.993006993006993,0.9131832797427653,0.993006993006993,0.9514237855946399,0.7815699658703071
2,9,1,0.3333333333333333,0.5263157894736842,0.3333333333333333,0.40816326530612246,0.7815699658703071
2,9,2,0.6851851851851852,0.7115384615384616,0.6851851851851852,0.6981132075471698,0.7815699658703071
2,9,3,0.8064516129032258,0.5319148936170213,0.8064516129032258,0.6410256410256411,0.7815699658703071
2,9,4,0.3829787234042553,0.5294117647058824,0.3829787234042553,0.4444444444444444,0.7815699658703071
2,10,0,0.993006993006993,0.8987341772151899,0.993006993006993,0.9435215946843853,0.7559726962457338
2,10,1,0.23333333333333334,0.42424242424242425,0.23333333333333334,0.3010752688172043,0.7559726962457338
2,10,2,0.6481481481481481,0.7,0.6481481481481481,0.6730769230769231,0.7559726962457338
2,10,3,0.8064516129032258,0.5208333333333334,0.8064516129032258,0.6329113924050633,0.7559726962457338
2,10,4,0.3191489361702128,0.38461538461538464,0.3191489361702128,0.3488372093023256,0.7559726962457338
2,11,0,0.993006993006993,0.8930817610062893,0.993006993006993,0.9403973509933775,0.7457337883959044
2,11,1,0.26666666666666666,0.47058823529411764,0.26666666666666666,0.3404255319148936,0.7457337883959044
2,11,2,0.5679012345679012,0.7244094488188977,0.5679012345679012,0.6366782006920415,0.7457337883959044
2,11,3,0.9354838709677419,0.4393939393939394,0.9354838709677419,0.5979381443298969,0.7457337883959044
2,11,4,0.3404255319148936,0.3902439024390244,0.3404255319148936,0.36363636363636365,0.7457337883959044
2,12,0,0.993006993006993,0.9161290322580645,0.993006993006993,0.9530201342281879,0.7337883959044369
2,12,1,0.23333333333333334,0.42424242424242425,0.23333333333333334,0.3010752688172043,0.7337883959044369
2,12,2,0.5246913580246914,0.6967213114754098,0.5246913580246914,0.5985915492957746,0.7337883959044369
2,12,3,0.9354838709677419,0.3918918918918919,0.9354838709677419,0.5523809523809524,0.7337883959044369
2,12,4,0.3829787234042553,0.3829787234042553,0.3829787234042553,0.3829787234042553,0.7337883959044369
2,13,0,0.993006993006993,0.9161290322580645,0.993006993006993,0.9530201342281879,0.7662116040955631
2,13,1,0.3,0.5142857142857142,0.3,0.37894736842105264,0.7662116040955631
2,13,2,0.6419753086419753,0.7222222222222222,0.6419753086419753,0.6797385620915033,0.7662116040955631
2,13,3,0.9032258064516129,0.4307692307692308,0.9032258064516129,0.5833333333333334,0.7662116040955631
2,13,4,0.3191489361702128,0.46875,0.3191489361702128,0.379746835443038,0.7662116040955631
2,14,0,0.993006993006993,0.9161290322580645,0.993006993006993,0.9530201342281879,0.7610921501706485
2,14,1,0.25,0.46875,0.25,0.32608695652173914,0.7610921501706485
2,14,2,0.6604938271604939,0.6948051948051948,0.6604938271604939,0.6772151898734177,0.7610921501706485
2,14,3,0.8064516129032258,0.44642857142857145,0.8064516129032258,0.5747126436781609,0.7610921501706485
2,14,4,0.3191489361702128,0.4411764705882353,0.3191489361702128,0.37037037037037035,0.7610921501706485
2,15,0,0.993006993006993,0.922077922077922,0.993006993006993,0.9562289562289562,0.7662116040955631
2,15,1,0.2833333333333333,0.5,0.2833333333333333,0.3617021276595745,0.7662116040955631
2,15,2,0.6296296296296297,0.723404255319149,0.6296296296296297,0.6732673267326733,0.7662116040955631
2,15,3,0.8387096774193549,0.45614035087719296,0.8387096774193549,0.5909090909090909,0.7662116040955631
2,15,4,0.425531914893617,0.43478260869565216,0.425531914893617,0.43010752688172044,0.7662116040955631
2,16,0,0.993006993006993,0.9281045751633987,0.993006993006993,0.9594594594594594,0.7713310580204779
2,16,1,0.2833333333333333,0.5151515151515151,0.2833333333333333,0.3655913978494624,0.7713310580204779
2,16,2,0.6481481481481481,0.7291666666666666,0.6481481481481481,0.6862745098039216,0.7713310580204779
2,16,3,0.7741935483870968,0.4528301886792453,0.7741935483870968,0.5714285714285714,0.7713310580204779
2,16,4,0.46808510638297873,0.44,0.46808510638297873,0.4536082474226804,0.7713310580204779
3,1,0,0.6794425087108014,0.7303370786516854,0.6794425087108014,0.703971119133574,0.4880546075085324
3,1,1,0.15,0.10588235294117647,0.15,0.12413793103448276,0.4880546075085324
3,1,2,0.4444444444444444,0.46153846153846156,0.4444444444444444,0.4528301886792453,0.4880546075085324
3,1,3,0.16129032258064516,0.1388888888888889,0.16129032258064516,0.14925373134328357,0.4880546075085324
3,1,4,0.10869565217391304,0.11904761904761904,0.10869565217391304,0.11363636363636363,0.4880546075085324
3,2,0,0.9686411149825784,0.7183462532299741,0.9686411149825784,0.8249258160237388,0.6279863481228669
3,2,1,0.18333333333333332,0.28205128205128205,0.18333333333333332,0.2222222222222222,0.6279863481228669
3,2,2,0.36419753086419754,0.6555555555555556,0.36419753086419754,0.46825396825396826,0.6279863481228669
3,2,3,0.2903225806451613,0.25,0.2903225806451613,0.26865671641791045,0.6279863481228669
3,2,4,0.2391304347826087,0.3235294117647059,0.2391304347826087,0.275,0.6279863481228669
3,3,0,0.9790940766550522,0.8028571428571428,0.9790940766550522,0.8822605965463108,0.6706484641638225
3,3,1,0.36666666666666664,0.41509433962264153,0.36666666666666664,0.3893805309734513,0.6706484641638225
3,3,2,0.3765432098765432,0.6931818181818182,0.3765432098765432,0.488,0.6706484641638225
3,3,3,0.3870967741935484,0.2926829268292683,0.3870967741935484,0.3333333333333333,0.6706484641638225
3,3,4,0.3695652173913043,0.3148148148148148,0.3695652173913043,0.34,0.6706484641638225
3,4,0,0.9825783972125436,0.8924050632911392,0.9825783972125436,0.9353233830845771,0.7286689419795221
3,4,1,0.5,0.6,0.5,0.5454545454545454,0.7286689419795221
3,4,2,0.5,0.6923076923076923,0.5,0.5806451612903226,0.7286689419795221
3,4,3,0.41935483870967744,0.2653061224489796,0.41935483870967744,0.325,0.7286689419795221
3,4,4,0.45652173913043476,0.3888888888888889,0.45652173913043476,0.42,0.7286689419795221
3,5,0,0.9895470383275261,0.8738461538461538,0.9895470383275261,0.9281045751633987,0.7457337883959044
3,5,1,0.4666666666666667,0.56,0.4666666666666667,0.509090909090909,0.7457337883959044
3,5,2,0.5740740740740741,0.6838235294117647,0.5740740740740741,0.6241610738255033,0.7457337883959044
3,5,3,0.3870967741935484,0.34285714285714286,0.3870967741935484,0.36363636363636365,0.7457337883959044
3,5,4,0.43478260869565216,0.5,0.43478260869565216,0.46511627906976744,0.7457337883959044
3,6,0,0.9895470383275261,0.8765432098765432,0.9895470383275261,0.9296235679214403,0.7542662116040956
3,6,1,0.4,0.6153846153846154,0.4,0.48484848484848486,0.7542662116040956
3,6,2,0.6296296296296297,0.7083333333333334,0.6296296296296297,0.6666666666666666,0.7542662116040956
3,6,3,0.3548387096774194,0.3548387096774194,0.3548387096774194,0.3548387096774194,0.7542662116040956
3,6,4,0.45652173913043476,0.4375,0.45652173913043476,0.44680851063829785,0.7542662116040956
3,7,0,0.9895470383275261,0.8685015290519877,0.9895470383275261,0.9250814332247557,0.7372013651877133
3,7,1,0.35,0.5833333333333334,0.35,0.4375,0.7372013651877133
3,7,2,0.5987654320987654,0.6928571428571428,0.5987654320987654,0.6423841059602649,0.7372013651877133
3,7,3,0.3548387096774194,0.2619047619047619,0.3548387096774194,0.3013698630136986,0.7372013651877133
3,7,4,0.41304347826086957,0.4634146341463415,0.41304347826086957,0.4367816091954023,0.7372013651877133
3,8,0,0.9895470383275261,0.8987341772151899,0.9895470383275261,0.9419568822553898,0.7491467576791809
3,8,1,0.38333333333333336,0.6764705882352942,0.38333333333333336,0.48936170212765956,0.7491467576791809
3,8,2,0.6049382716049383,0.7,0.6049382716049383,0.6490066225165563,0.7491467576791809
3,8,3,0.41935483870967744,0.3023255813953488,0.41935483870967744,0.35135135135135137,0.7491467576791809
3,8,4,0.45652173913043476,0.39622641509433965,0.45652173913043476,0.42424242424242425,0.7491467576791809
3,9,0,0.9895470383275261,0.9044585987261147,0.9895470383275261,0.9450915141430949,0.764505119453925
3,9,1,0.48333333333333334,0.6444444444444445,0.48333333333333334,0.5523809523809524,0.764505119453925
3,9,2,0.6296296296296297,0.7132867132867133,0.6296296296296297,0.6688524590163935,0.764505119453925
3,9,3,0.41935483870967744,0.3023255813953488,0.41935483870967744,0.35135135135135137,0.764505119453925
3,9,4,0.43478260869565216,0.4878048780487805,0.43478260869565216,0.45977011494252873,0.764505119453925
3,10,0,0.9930313588850174,0.8934169278996865,0.9930313588850174,0.9405940594059405,0.7627986348122867
3,10,1,0.45,0.627906976744186,0.45,0.5242718446601942,0.7627986348122867
3,10,2,0.6049382716049383,0.7313432835820896,0.6049382716049383,0.6621621621621622,0.7627986348122867
3,10,3,0.3870967741935484,0.3333333333333333,0.3870967741935484,0.3582089552238806,0.7627986348122867
3,10,4,0.5434782608695652,0.46296296296296297,0.5434782608695652,0.5,0.7627986348122867
3,11,0,0.9930313588850174,0.8878504672897196,0.9930313588850174,0.9375,0.7508532423208191
3,11,1,0.35,0.6774193548387096,0.35,0.46153846153846156,0.7508532423208191
3,11,2,0.6111111111111112,0.7279411764705882,0.6111111111111112,0.6644295302013423,0.7508532423208191
3,11,3,0.41935483870967744,0.3023255813953488,0.41935483870967744,0.35135135135135137,0.7508532423208191
3,11,4,0.4782608695652174,0.4,0.4782608695652174,0.43564356435643564,0.7508532423208191
3,12,0,0.9860627177700348,0.933993399339934,0.9860627177700348,0.9593220338983051,0.7781569965870307
3,12,1,0.4666666666666667,0.717948717948718,0.4666666666666667,0.5656565656565656,0.7781569965870307
3,12,2,0.6481481481481481,0.7241379310344828,0.6481481481481481,0.6840390879478827,0.7781569965870307
3,12,3,0.41935483870967744,0.30952380952380953,0.41935483870967744,0.3561643835616438,0.7781569965870307
3,12,4,0.5869565217391305,0.47368421052631576,0.5869565217391305,0.5242718446601942,0.7781569965870307
3,13,0,0.9895470383275261,0.9372937293729373,0.9895470383275261,0.9627118644067797,0.78839590443686
3,13,1,0.4,0.7741935483870968,0.4,0.5274725274725275,0.78839590443686
3,13,2,0.7037037037037037,0.7215189873417721,0.7037037037037037,0.7125,0.78839590443686
3,13,3,0.41935483870967744,0.35135135135135137,0.41935483870967744,0.38235294117647056,0.78839590443686
3,13,4,0.5869565217391305,0.47368421052631576,0.5869565217391305,0.5242718446601942,0.78839590443686
3,14,0,0.9930313588850174,0.95,0.9930313588850174,0.9710391822827938,0.8020477815699659
3,14,1,0.5,0.75,0.5,0.6,0.8020477815699659
3,14,2,0.7345679012345679,0.7300613496932515,0.7345679012345679,0.7323076923076923,0.8020477815699659
3,14,3,0.41935483870967744,0.35135135135135137,0.41935483870967744,0.38235294117647056,0.8020477815699659
